TICKER,revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM
ESS,22.929372211728275,8.720607996859005,12.311406906923272,10.930430635724152,3.3939501971989965,91.98450160921254,198.30774798281425,91.98450160921254,104.6618438502069,19359801364.859997,25887707364.859997,34.03203080644084,12.94322396878351,24.106099509480664,27.15172072269758,3.226413089248901,3.226413089248901,17.307532662493948,27.09656648547656,32.23440354828989,36.3069737790506,0.029384082474759102,0.03683007829275609,1.0418513068273667,0.5220232376226763,6.832734797521842,1.494775779841251,1.9033977702409521,1.411760156098933,0.028047712109980454,2.8047712109980454,0.9545206025770384,0.043715920061400716,0.0,0.0,-2.3845957421538646,-4.441188871403545,-1.5603105792927343,0.0054534587377018055,134.34514340760052,0.03417210758256087,0.04397512495384069,-97.88413770813003,176157000,,-95.36292281753744,1.1001806543219548,135268000,179187500,,47.61026590040568,117.46367688268597,0.0,7.666413810070527,3.1073435608910405,,0.0929615535742285,-5.162890585304454,8.323999999999998
EXR,10.401350289168708,3.694962248502012,5.914896923354284,5.914896923354284,0.8369170520208095,19.539970032994812,72.0606411916317,19.539970032994812,45.39221996773002,19148792107.06,24785971107.06,39.74600824664421,14.11932065713915,24.828835041932912,24.82883504193291,7.515876419053615,7.515876419053615,18.275882463110488,28.407696776835543,32.13815182339426,32.13815182339426,0.025159759284366142,0.04027575189537167,1.8829352938382804,0.6875083547541425,6.460883498049877,0.11367079345515381,3.7612376016389923,1.6008003669732387,0.025194062372327384,2.5194062372327384,1.0013634108169929,0.07122337805593816,0.0,0.0,,,,0.012004760317708441,40.30493345978219,0.07836610957337077,0.05127573370705869,-48.705375816166494,-998129000,,-48.5605389468489,2.255416580480489,,141925000,,0.0,122.5866099729017,0.0,,2.9774866935359814,,0.19844932566303006,0.0,3.6999999999999997
FCPT,2.4073375103159234,1.0890426887778442,1.287974787025346,1.287974787025346,0.15581089728234193,11.849739823685267,22.136413567186,11.849739823685267,11.028282353568105,2059975557.5400002,2802789557.54,26.638074245331815,12.050657573226164,22.52373283408778,22.52373283408778,2.4481550170422137,2.4481550170422137,16.39604755702193,20.562179457845467,30.645646718056376,30.645646718056376,0.03754025125052893,0.044397614168402134,0.8959379159536034,0.49375876329818325,5.4495260733045745,2.562504761179249,3.656221135096302,1.182666942533492,0.04295070665287831,4.295070665287831,1.1441241127088397,0.08801179340481916,0.0,0.05772222285498139,-0.7471692564089996,-1.3965246801627371,-0.24045389931866085,0.019749273149529376,17.039942243896903,0.06509128005237755,0.04919688934580581,-10.905794624732467,41022000,748210000,-10.652175915234816,0.8959379159536034,48350500,371500.0,1536000.0,104.56786765179037,7.005615109749873,54.889739663093415,3.4905560206644477,52.101063829787236,6.64969450101833,0.10354934903382775,-1.723805919445259,1.246
FPI,1.7281374654802086,0.2426783948723194,0.34675138931505917,0.34675138931505917,0.927926085029491,14.654767992908527,37.1958337595036,14.654767992908527,17.875353721318742,395968500,875376500,55.629179544815955,7.811878551136363,38.932792819277985,38.932792819277985,0.9212018918711424,0.9212018918711424,17.26989622790404,33.32488323985949,86.06960380273858,86.06960380273858,0.017976177397949586,0.025685288097411788,1.178638978780427,0.5914906722420258,18.25067913549719,2.4883475275632136,1.2637325338009844,1.4288515032312448,0.014814814814814815,1.4814814814814814,0.8241359932565328,0.1901238952020202,0.0,0.0,0.9680275502277974,4.824449818269349,0.5701215144972871,0.015551452020202021,8.945328412600002,0.020764162834016827,0.006524343463878254,-20.88863318673076,22544000,,-20.7159660427534,1.178638978780427,7687000.0,,1311000.0,46.57552083333333,0.0,37.97196609853776,7.836734693877551,,9.612354521038496,0.016786449151892837,0.3582040503221847,0.2
FR,3.502873271150794,1.5323252777495446,1.8848736933457386,1.8848736933457386,1.2672884920603895,14.876382883904208,29.6469824789098,14.876382883904208,15.575350069974903,6409219330,8187970330,32.701933935067785,14.305399059880186,26.585335758520994,26.585335758520994,3.3684263433564547,3.3684263433564547,18.275577263028204,27.663463790394783,33.96356548214086,33.96356548214086,0.030579231246249144,0.03761472147965952,0.8380787855790668,0.4864578482032143,6.009598459381388,2.759323354654372,3.2430741036788646,1.2300741368138008,0.020355218519257635,2.0355218519257634,0.6656550112506314,0.07331684626853678,0.0,0.0,-1.0679492518007283,-1.984690487370538,-0.4542043571865227,0.059764121885239316,22.647246952465537,0.04572556524387545,0.051685707941427315,-12.625327396542692,270927000,1922109000,-11.099786557000227,1.0200274972749739,88963500,118391500,,73.55023569955449,368.35924325684806,0.0,4.962594565855496,0.9908805240581252,,0.1079784581904329,-1.7649468738028038,1.02
FRT,11.6836883571637,3.6884898002493567,5.31891131920312,-1.0906172905005704,12.998899116640581,32.28750298432236,103.32294347030268,32.28750298432236,60.72894394779426,8244333900,11726266900,29.6462796217052,9.359202047952047,20.55871839885889,-100.26431907182643,3.3867592688445556,3.3867592688445556,13.311991304150395,21.777859927309734,29.24153994623629,-142.6102072337217,0.03373104526977007,-0.00997363777321052,1.8329710091345135,0.6750803922499945,6.466597579343634,4.00877159959342,2.507142489667827,1.4420295587759357,0.03868312757201647,3.868312757201647,1.1468108166420945,0.04748887476160203,0.0,0.0,9.04937491537663,19.878142347790767,5.552443922913752,0.0,51.76459042865942,0.03927646454596486,0.035698651977617256,-54.78300992121389,1038986000,,-51.39034936467093,1.8329710091345135,190774000,245225000,,82.03176936699664,296.8603687969687,0.0,4.449495638294111,1.2295342806423377,,0.1118887590201234,0.5877656046900284,4.23
FSP,2.290623136553369,0.3038815593321407,0.6377552921884317,-0.08823419797257007,0.02469066785927251,7.156482930828861,16.707513416815743,7.156482930828861,9.67153957960644,601036800,1600387800,18.42823240840104,2.4447496013797143,8.780797381992432,-63.46745512143612,0.7825072810383145,0.7825072810383145,6.509663694640591,13.500369483061142,23.38073310055662,-168.99554382259768,0.054264564166453706,-0.015756106780816084,1.197776044765529,0.5716608000071381,8.430211567013092,1.4758527852563212,0.7484316882251707,2.098696918595738,0.0642857142857143,6.42857142857143,1.1846720833972098,0.06100110637467053,0.0,0.0,-1.1566045305528774,-4.154171874349717,-1.547473294168842,1.3707656763528685e-06,6.995089122231951,0.015665907086407388,0.018188317540196657,-8.852389404442457,34289000,,-8.56017069171139,1.30453422836617,96242500,,,143.18776235722885,0.0,0.0,2.5491005236144955,,,0.043358369252049854,-0.5514030728234943,0.36
GEO,19.609642535295883,0.9431594406061213,3.685900003337672,2.7780531357431326,2.365775508160609,7.619088147925637,35.64950268682621,7.619088147925637,25.35897500083442,701686620,3330446620,6.207858128671527,0.2985775997426491,1.5884858500496908,2.107591076883337,0.7684646622173646,0.7684646622173646,1.4171522293963912,8.801391701902748,7.539501508829995,10.003353888019511,0.16108615552623762,0.4744753434232507,3.160768457412206,0.7955030866840982,6.947040169133192,1.7294673422547264,1.9215213226424466,3.9080348927737276,0.18274978650725876,18.274978650725878,1.1344847476820723,0.08228252609040133,0.0,0.04209455069206565,-5.6365063161924205,-29.987214495342606,-1.7185147377823147,0.010168086607452114,12.715554867930111,0.06019516749283126,0.026456454354821985,-24.93079962284303,300027000,724335000,-23.67011281332399,3.1894399530392006,377363000,88908000,,57.30276567189964,23.510537979336647,0.0,6.369675105908373,15.524953121906337,,0.12056807754492622,-0.6539334468141917,1.07
GLPI,5.1072909100572215,2.2397603061278724,1.8959244955444932,1.8799626198026467,2.1544590500823784,11.847476393785321,37.27616170921395,11.847476393785321,31.93513827129874,10415600440,16857578440,20.5959538946157,9.03218571496707,24.331137715878217,24.53772192813206,3.8936562071731853,3.8936562071731853,14.618531120871689,16.876919389620504,39.379780833821954,39.714135975668654,0.04855322579943361,0.04075357944510398,2.1509496384697226,0.703906460308015,6.449368976847468,1.3345748991783828,2.7216118124915822,0.8464854432670043,0.0323000216778669,3.23000216778669,0.6652497572724343,0.08464790381255068,0.0,0.06838973130162508,-138.04482425024185,-371.8687520154789,-78.36020638503709,0.01734704053626324,24.434584413863384,0.08905803517270543,0.060085593672436675,-26.010678158272363,137883000,2057160000,-25.72923716052226,2.5900494875174673,,608500.0,,0.0,2.4141063176831636,0.0,,151.19466666666668,,0.22477632863833488,-0.013734122273991532,1.4900000000000002
GMRE,1.9981666240300162,-0.04103777607231176,0.7359085870214036,-3.928263835593076,0.11740001705466019,9.482497654984224,21.898652681845313,9.482497654984224,1.7825957192802933,683449560,742879560,-355.0387324675325,7.29168419929585,19.798654692931635,-3.7090176754383584,1.5365150121963558,1.5365150121963558,7.925739464419076,12.965418084716477,21.52026535341831,-4.031538799676556,-0.0028165941024235934,-0.26961316647859135,0.1459898157619631,0.5841970159123485,1.03722707995183,0.03928591218899499,1.6353514265831595,-17.932467532467534,0.06932052161976664,6.932052161976664,-24.61147012987013,0.17025498773071587,0.0,0.06693032829324211,-0.15777902709027503,-0.42840753792501385,-0.1659787830172725,0.05674810626266937,2.9589971013601786,0.05460076208723254,-0.001873986343750426,-13.502275731218555,-520121000,384076000,-13.2573761405304,0.1459898157619631,6261000.0,7804000.0,,22.192841139443082,244.4415309596099,0.0,16.44674504299,1.4931996153317764,,-0.004469328219338377,-4.664172422614479,1.01
GNL,3.6890135556474415,0.1204474592939441,1.9763642256070986,1.905032240760815,1.3884760233787423,17.12637037202597,36.37594850418515,17.12637037202597,26.118178871964506,1716731355,3857815355,159.2810683800334,5.200577257470372,9.707218816970217,10.070695702419222,1.1202023302810602,1.1202023302810602,11.68666648995468,15.886439689997818,21.8139301163126,22.6307304303447,0.006278210023140167,0.09929800577330283,1.4781735169351897,0.6081992652408084,8.816959524289956,6.513816828332957,1.3935017547768926,16.40851735015773,0.08339848840239772,8.339848840239773,13.283800334013733,0.17912536655114752,0.0,0.1794763013188257,-1.1864735401459854,-2.214630742808072,-0.9578816015457278,0.03049039090710806,6.812754616184718,0.025450267706120997,0.003311184017100923,-25.060089625962473,195542000,842294000,-24.381491456477768,1.4781735169351897,59889500,28543000,,67.87303395293604,319.2002347707896,0.0,5.377687996872149,1.1434828682444367,,0.0068163441741538626,-1.6657465663869115,1.6
GOOD,3.9075693495907737,0.43829598152577304,1.9220460002711066,1.9220460002711066,0.3232854725468976,6.2562606112895125,28.775488481384983,6.2562606112895125,18.84611092066602,713533578.1800001,1317897578.18,47.775934260462,5.358830036424811,10.894640397288303,10.894640397288303,3.347047270091893,3.347047270091893,9.89776703276731,14.264041412011734,20.122416987510306,20.122416987510306,0.020931040187477223,0.09178825216194396,2.8866279206128067,0.8032285036633307,6.541231478575217,0.5552189162042449,1.3772944336666169,4.385269501171744,0.0776098376313276,7.76098376313276,3.7078825006394376,0.11119706198226074,0.0,0.10691150806807127,-0.9512978052783709,-1.9340131015149535,-0.8057867445204584,0.0,7.854750945726339,0.03559373183169314,0.015231573976904304,-25.556896350293073,-27012000,98658000,-24.89063363395028,2.8866279206128067,,6079500.0,,0.0,62.58787109675434,0.0,,5.831800852209016,,0.07134608104121806,-2.0204461627120787,1.62515
GTY,3.4202084445579257,1.6106404215315335,1.922587683665653,1.916041874608296,1.2784057937373785,15.310717021424757,31.324992456071122,15.310717021424757,13.795246164202316,1328618040,1841771040,19.147662996483543,9.01699428555916,16.04088087217936,16.095681628202797,2.0142753573751406,2.0142753573751406,12.499633787140471,17.513322429728806,22.236360607048425,22.31232709431219,0.0522256946021898,0.0621284654542249,0.8320605942077104,0.5112299853576701,4.879550036134038,2.2279664042972693,2.886218133026644,1.193679022309333,0.04928664072632944,4.928664072632944,0.943723986856517,0.11736999986426506,0.0,0.0,-0.8049505816496108,-1.4319756649853737,-0.29035831948453306,0.02124251761160805,23.55528271195436,0.058584591537305684,0.05141710484975309,-14.473149416215966,79097000,,-12.683108562939578,0.8614723143233561,23003500,53452000,,37.38286074952832,730.6362670068027,0.0,9.763832747995494,0.49956458019158473,,0.1129008245300748,-2.3884543070030873,1.52
HIW,7.092669592669592,3.343747593747594,3.4472934472934473,3.4245495495495497,1.0522253022253023,22.485215985215984,50.140688765688765,22.485215985215984,24.553235928235928,4603631760,6964330760,13.251598321253189,6.2472951010991995,12.853561983471074,12.938927984215718,1.9706281687102227,1.9706281687102227,9.45084917899308,15.090411976416393,19.44474748715658,19.573888368929474,0.07546259520983059,0.07728615548520762,1.0573158787804071,0.5257302304653284,5.115196519229394,2.0110595511429814,2.747696450186507,1.0309670065227028,0.043331076506431955,4.333107650643195,0.5742060206907271,0.05568055367078301,0.0,0.0,2.8989542525981804,5.964483439634797,1.9348593259300029,0.008427195006106662,41.12979399441322,0.0450258971924974,0.0666873087717877,-23.22773254023254,271699000,,-21.15887040887041,1.0573158787804071,285391500,284157000,,142.75566562627222,423.1008519357274,0.0,2.5568162104021375,0.8626784803908799,,0.14937318659243629,1.189150689150689,1.92
HMG,0.0777534430448112,-0.9035357488920306,-1.146301605960002,-1.146301605960002,4.84877904944959,19.044990905913934,20.741235524915414,19.044990905913934,-0.029948930154242055,11885526.4,7001603.4,-13.059804235161547,151.76176819847544,-10.293974935259525,-10.293974935259525,0.6195854888193101,0.6195854888193101,89.40081208422183,-8.555570532250027,-6.064041884272612,-6.064041884272612,-0.07657082617729072,-0.09714420389491542,0.0,0.07023230616294573,5.967882685354349,15.571797512426707,27.639255983557646,1.2686842854482132,0.0423728813559322,4.23728813559322,-0.5533815353882011,14.320862647956382,0.0,0.0,,,,0.0,19.67679287176595,-0.0405174785081628,-0.043562291542693206,3.3920742458659636,4570284.0,,3.3920742458659636,0.0,,174203.0,,0.0,,,,0.0,,-0.04622535121272113,0.0,0.5
HPP,5.254477683612211,0.013290163626784346,1.9715396368000635,-1.905487001368123,0.7420950599580575,22.60593515338817,54.506655646710165,22.60593515338817,24.611666281876392,4311701617.015,7861486617.015,2117.731639005403,5.35638396329654,14.275645021107035,-14.770502228455054,1.2450270165347102,1.2450270165347102,9.766246503903897,18.646347612758237,26.02865463598228,-26.930923312819232,0.00047220336211704905,-0.06770250493402462,1.0387498162793927,0.5248043101232761,8.419593937525201,1.6840583396930382,1.1934204866371168,148.34577603143418,0.03553028957186001,3.553028957186001,75.24361836935167,0.09675203269707379,0.0,0.0,-0.9777377803819248,-2.6058321382672567,-0.9516977491753235,0.028228556521090978,2.5999659584911132,0.01572795428144389,0.00024382643677362534,-26.65012998674306,161342000,,-26.012557886055085,1.057846941748512,244218000,,,112.3568726590597,0.0,0.0,3.2485774244319785,,,0.0006113543149573719,-2.016429840759492,1.0
HR,3.7199848764141388,0.5375274616820055,3.500044974508377,2.800443992694868,0.1139383994199007,14.50662242097291,28.384160136738586,14.50662242097291,13.921428904720806,4389231747.56,6191697747.56,60.796893795415194,8.78498195172818,9.33702287771039,11.6695781401977,2.2527642239280303,2.2527642239280303,12.39259079749174,22.36941594462288,13.171330849179624,16.461764801050712,0.016448208741799433,0.08569290063325789,0.8226179135854681,0.48891838437042595,6.5119638141137965,0.4363272241776915,1.576177658142665,6.511378904356257,0.036811505507955936,3.6811505507955937,2.238025190816539,0.06145560005524099,0.0,0.0,-2.0576965165853958,-2.1870004464793786,-0.8527581044761746,0.019858735181504675,13.245694710709168,0.021978513996466366,0.01893758557915777,-13.763599316345777,-46441000,,-13.609879640829652,0.9329662241784953,,,,0.0,0.0,0.0,,,,0.03781060393791718,-1.70095295700673,1.203
HST,2.2968949383241175,-1.0378562313908974,0.0,0.0,3.3106479512264286,8.962143768609103,18.27591095987523,8.962143768609103,8.12987381256203,12268693500,15474693500,-16.76051024590164,7.573267592592592,,,1.940941860465116,1.940941860465116,9.552279938271605,-53.73157465277778,,,-0.059664054693354264,0.0,0.48568264515108367,0.5092319627618309,-11.131944444444445,0.9044512663085188,-4.937823834196891,0.0,,,,0.07901234567901234,0.0,0.0,,,,0.0,14.466577930859161,-0.0926682224815247,-0.05678820791311094,-5.972635757833546,-249000000,,-5.964837657734297,0.8766018035121025,20500000,74500000,,4.95679012345679,14.558988764044942,0.0,73.63636363636364,25.070422535211268,,-0.11047389073347419,0.0,
HT,4.571874704650062,-4.304927531671089,0.0,0.0,0.43055745194873246,16.12301401913904,51.26700400438875,16.12301401913904,32.31339240970457,408431184.28000003,1588228184.28,-2.4553258846373502,2.3119618718442205,,,0.6555846188220603,0.6555846188220603,8.99031011140043,-12.628635013814202,,,-0.4072779121732345,0.0,1.7068633698393105,0.6606496354344398,-9.381035956207578,0.6692114085198375,-2.4122855773838046,0.0,,,,0.11365334540926073,0.0,0.0,,,,0.0,39.518212968851316,-0.07033376139016766,-0.08397072571868179,-33.2772683884548,-63348000,,-30.55286092318847,1.9204305597244316,7510000.0,62726500,,17.212809917355372,115.02463811089845,0.0,21.205137438482776,3.17323319590098,,-0.24351067010631863,0.0,
HTA,3.3787114102558236,0.2407606532173563,1.775171700625489,1.4331751689552457,0.5280600689090318,14.524152478391574,28.147555010546835,14.524152478391574,15.491317736525906,6406763935,9582355935,121.75992882663728,8.676384704244503,16.5138955232729,20.454582688151103,2.018362175942013,2.018362175942013,12.976942385978598,21.398883724098198,24.69921264195978,30.593150271854515,0.008212882593121484,0.04888879989613665,0.953614078839054,0.5236245437136599,7.091588375982867,1.58171373241897,1.7413886041030302,7.373180280512372,0.04349309227358007,4.349309227358007,5.295715819681478,0.058190933541346725,0.0,0.09410999644807923,-3.484511267390582,-6.632123514671409,-2.5421370768553695,0.012074527297694789,8.870118367746615,0.02499994689191777,0.008553519235583472,-15.220126836544665,116551000,2595847000,-14.819852756132493,1.036783619632926,148430000,,,75.1488324977587,0.0,0.0,4.857028218114846,,,0.016175595809924913,-0.509446394172474,1.275
IIPR,5.126076639002885,2.882365671038013,4.859371207521777,4.859371207521777,5.525564715423945,66.87246222568358,77.53318086131998,66.87246222568358,6.288801814228397,4103499069.825,4114186069.825,62.429622239844825,35.10384504024945,37.03051121541502,37.03051121541502,2.6908684682899096,2.6908684682899096,35.19526818560943,42.08369376470407,37.12695209833595,37.12695209833595,0.016018037017077515,0.027004758162337255,0.08963639988144044,0.1374987910621742,0.10931650334485792,1.7695980675785747,10.38061923191426,1.6858968507530807,0.026619244769235044,2.661924476923504,1.6618293952533092,0.12132151656173008,0.0,0.0,-0.6085805608338917,-0.641982359983744,-0.15391078940720318,0.028486860114973995,65.85510620130131,0.04109731123388582,0.037175898615504605,-5.135153920212452,54800000,,-5.135153920212452,0.08963639988144044,,36530000,,0.0,3032.4040791599355,0.0,,0.12036654432318125,,0.056860869937572424,-7.98476244601594,4.79
ILPT,3.9081809668554937,1.2599364436052134,1.7587620319624189,1.7587620319624189,0.3505426856414744,15.400758378237308,29.410107616021126,15.400758378237308,14.095979367199373,1653879210,2497624210,20.151810140000734,6.49662853775901,14.43629071959778,14.43629071959778,1.6486201118432202,1.6486201118432202,9.810956338996366,14.115895544741914,21.801126095457562,21.801126095457562,0.04962333373789734,0.06926987128642847,0.6435261515764711,0.47634471184839317,4.768618208740964,0.38652433219693577,2.1027722350297373,1.3959132945863948,0.05198897203623474,5.198897203623474,1.0476718938480098,0.0769125012275361,0.0,0.0,-1.5049853526529433,-3.344258634052783,-0.8984669547968419,0.0,20.894723655692097,0.06499818256834532,0.042840252747625596,-12.827783662629146,-150796000,,-12.550776032791415,0.8638234033433347,71386500,16939000,,103.48321712658353,152.65994031547535,0.0,3.527141986255819,2.390935036694754,,0.08270166220052566,-1.1686240194046578,1.32
INN,2.2501247600767753,-1.3756142034548944,-0.4035700575815739,-0.4035700575815739,0.1988387715930902,9.488886756238005,21.322341650671785,9.488886756238005,10.921737044145873,1035748000,2109774000,-7.225863163549348,4.417532830339969,-24.630172167792256,-24.630172167792256,1.0475412190439972,1.0475412190439972,8.998323829346209,1063.3941532258063,-50.170598306858174,-50.170598306858174,-0.13839177097131736,-0.04060060941464526,0.6040453424654764,0.5288607038274193,541.34375,0.15820426890309736,-2.485796766743649,0.29337444798694007,,,,0.11626994451150074,0.0,0.005029513855457567,2.186336695435167,-12.190028075283353,-5.699230529271082,0.027620562732712624,17.137490085460612,-0.06336703960211845,-0.06451515626153351,-10.879452975047984,-449875000,1040832000,-10.52214971209213,1.107209969840464,38832500,3142000.0,,55.20854036671031,4.870382291152064,0.0,6.611295962102414,74.94278234854151,,-0.13639856368474718,-0.1845873320537428,
INVH,3.23214786597559,0.3479133506171742,1.2353750348357524,0.929889622640121,0.37842926587272213,15.080332304663877,31.041161359489166,15.080332304663877,18.651380598697433,19242588501.199997,29194025501.199997,98.07039580249932,10.556447729132973,27.619143205800963,36.69252690779287,2.2625496116851314,2.2625496116851314,16.015787282837437,28.611299170984555,41.902573087875616,55.668319580952954,0.010196757052085998,0.027253505939042237,0.9443467678641242,0.5112553125397359,9.752801688020094,3.5859985666347396,1.321860969758959,3.5508123866022467,0.018171160609613133,1.8171160609613133,1.7820529131755447,0.034729003504444744,0.0,0.0,-6.049054932842495,-15.826319490870572,-4.797225140436025,0.009375541740635979,10.865063329868837,0.02695391343269772,0.011208129315394263,-15.44464374849914,386087000,,-14.920638849710642,1.1951873201388623,35898000,,,7.059601893321805,0.0,0.0,51.702632176083505,,,0.02379214070699079,-0.20422612268380258,0.62
IRM,14.37932313751868,1.1881776165925269,3.424382582284801,1.852873770452016,0.7109899139793148,3.9412417351145383,44.45716128271716,3.9412417351145383,31.650872515333596,11574254470,20072505470,33.77441170376985,2.7908128648484425,11.71890086335641,21.65824819799253,10.1820701943911,10.1820701943911,4.8399321650145755,13.434180045069494,20.323356661270058,37.5605449622383,0.029608213720222445,0.046171785956940346,7.486001500797464,0.9196616333552826,5.687732115595826,0.636263056228532,1.938631731621372,2.8820460295366406,0.06169947670072265,6.169947670072265,2.083863527997362,0.13522317090519786,0.0,0.09378415150410264,-2.179041285992591,-9.150011141680254,-1.4769786410680128,0.009084048060531386,10.264752420442306,0.06785593568705563,0.026726349193474802,-42.1711711086995,-725908000,-190248000,-40.71420745512605,7.656454616711635,825601500,331240500,,75.6306100157453,74.74355873813975,0.0,4.8260882719842115,4.883363946835323,,0.3246687697459749,-1.571508811832785,2.476
IRT,2.2342025555032055,0.15570443186918415,0.7903201861106565,0.3960088340334884,0.0922649975140324,7.465335863305426,18.291654370026542,7.465335863305426,10.355420142651955,1581942588.5509999,2518877588.5509996,107.11962273503521,7.465303429591422,21.104104757947677,42.11774729901491,2.234192848841906,2.234192848841906,11.886768607547685,23.88263459927561,33.6034043750717,67.06276859826943,0.00933535774741796,0.023742960251423254,1.3356015026975114,0.5891565896995614,8.88351079464108,0.3433882317334611,1.227307607980706,5.075771939328277,0.02877870375921818,2.877870375921818,3.082763889490791,0.07123441525959624,0.0,0.0,-1.2117523440025866,-3.425573876495312,-0.9810378273520853,0.026256925240436796,5.11406709815621,0.02641619397279926,0.0085123209043534,-10.684383711093885,-26034000,,-10.633100777953873,1.3356015026975114,,29867500,,0.0,101.56160364344989,0.0,,3.593877872206484,,0.023199825938467363,-0.6522126324097868,0.48
JBGS,4.510724442448735,-0.46627001945816493,1.2649378835503666,1.2649378835503666,1.6883700044903458,23.993706032031135,45.06039515042658,23.993706032031135,15.350733423140248,4364029200,6130146200,-70.04524982745613,7.24052209721547,25.819449654184982,25.819449654184982,1.3611903036737854,1.3611903036737854,10.17075207018813,31.307883474121816,36.2685476952568,36.2685476952568,-0.01427648559271785,0.038730492454083484,0.6212391677081907,0.4726241938749713,9.019912973309772,4.750499505344222,-0.4952058942268874,-2.712887019886683,0.02755664421310472,2.755664421310472,-1.9302120283132433,0.12993033283946356,0.0,0.009635092877808166,-1.4541066958025413,-5.185293839311063,-1.9377736865197828,0.10958765469378139,15.86567931147748,-0.004925838019089944,-0.01034766823285949,-18.544405777578206,386684000,3147629000,-17.83831013321359,0.6212391677081907,242646500,,,137.13472026121454,0.0,0.0,2.6616162508279975,,,-0.018450247881803276,-0.8699071995210298,0.9
KIM,2.5761535187584164,2.3987933957722336,1.1804301260329282,1.1804301260329282,1.9425630339072533,12.92311037823833,26.885714485065133,12.92311037823833,12.86925740812667,8631587525,13780278525,8.368790757628936,7.792625654419537,17.00651275943461,17.006512759434614,1.5534185975695898,1.5534185975695898,12.440880851632404,20.28145994860564,27.150797218380205,27.150797218380205,0.11949157637719719,0.05880100254211348,0.9629024400383622,0.5139802265922836,7.577711155460577,202.2713380544167,2.1815901365191444,0.49209328661375484,0.021419676214196767,2.141967621419677,0.17925678833277425,0.08305700029160547,0.0,0.0,-3.1334061822828887,-6.838300026546651,-1.7302798510918083,0.019318184895920323,26.410170694894397,0.03454752754832619,0.08922185784219164,-11.439820963004138,1080022000,,-11.294373754264862,0.9629024400383622,235182500,,,82.43022910439204,0.0,0.0,4.427987207675395,,,0.20491896959574823,-0.3767242602339249,0.43000000000000005
KRC,7.762870474380023,1.6167372332152423,3.9366629223191913,3.9366629223191913,6.562447075088568,43.46274086235203,85.46198047178778,43.46274086235203,38.68962239695844,7949493700,11624280700,42.48680526976831,8.848530994649359,17.448788823284094,17.448788823284094,1.5804341520371104,1.5804341520371104,12.938913086308169,21.55686487228274,25.51478456506947,25.51478456506947,0.023536719074322934,0.05731056809316045,0.780064704510568,0.47230526078753626,6.81477751938847,2.4963163809557787,3.37852540552761,2.434942946473905,0.02889794729946135,2.889794729946135,1.2277814596082413,0.1154912583189837,0.0,0.011018519888791874,-0.9577234439280136,-1.8885749662077649,-0.6309278307171942,0.03366551758298392,39.76212024929476,0.025179079960282964,0.018917619557727784,-31.667815173248076,754938000,5167128000,-29.93102911950229,0.8761089340376222,395343500,451760500,,161.9692908591636,634.0530076845922,0.0,2.253513601645492,0.5756616490676253,,0.03749124735016,-4.110438088654627,1.9849999999999999
KRG,3.167000022483568,-0.19269593791285572,1.1344522010445275,0.679958687720234,0.5184166850357697,14.616742281570977,30.91459746674917,14.616742281570977,16.402339046483633,1720942141.24,3007888141.24,-106.07384992850099,6.454057421815523,18.017506582631,30.06064981466925,1.398396414621819,1.398396414621819,11.28049707003694,18.67534329165166,31.49126463110506,52.54044858844696,-0.009427394222742452,0.03326608061253591,0.951359196004726,0.5279533869342188,7.990376376798997,1.8097390822545711,0.6007976507004246,-5.8872657790927025,0.022113502935420744,2.2113502935420746,-2.3456643917652857,0.11565939732603274,0.0,0.002181297653590765,-5.915706676576241,-16.514616623312275,-8.100024773937818,0.02249432766412271,7.960728887576867,0.011972115279303886,-0.006233169884230703,-15.329606793748038,64303000,1225662000,-14.650212273745437,1.0812088531788788,57151500,85274000,,78.23589416640101,377.0308800957361,0.0,4.665377751338489,0.968090464917141,,-0.013047655831083362,-0.19176951513442853,0.452
